"","run","subid","sequence","country","age","gender","englishNative","ethnicity","education","religionChild","religionNow","job","comments","phase","predicate","trialNum","leftCharacter","rightCharacter","response","rt","country_selfrep","responseNum"
"1136","us_run_01","us_run_01_47","sequence5","us",44,"female","yes_only","white","college_some","christianity_protestant","christianity_protestant","homemaker","no additional comments","test","thinking",15,"computer","car","slightly more left",2459,"USA",-1
"1137","us_run_01","us_run_01_47","sequence5","us",44,"female","yes_only","white","college_some","christianity_protestant","christianity_protestant","homemaker","no additional comments","test","thinking",16,"stapler","kid","much more right",1825,"USA",2
"1138","us_run_01","us_run_01_47","sequence5","us",44,"female","yes_only","white","college_some","christianity_protestant","christianity_protestant","homemaker","no additional comments","test","thinking",17,"bug","dog","much more right",2369,"USA",2
"1139","us_run_01","us_run_01_47","sequence5","us",44,"female","yes_only","white","college_some","christianity_protestant","christianity_protestant","homemaker","no additional comments","test","feelings",18,"dog","computer","much more left",2025,"USA",-2
"1140","us_run_01","us_run_01_47","sequence5","us",44,"female","yes_only","white","college_some","christianity_protestant","christianity_protestant","homemaker","no additional comments","test","feelings",19,"car","grownup","much more right",1431,"USA",2
"1141","us_run_01","us_run_01_47","sequence5","us",44,"female","yes_only","white","college_some","christianity_protestant","christianity_protestant","homemaker","no additional comments","test","feelings",20,"bear","kid","much more right",1185,"USA",2
"1142","us_run_01","us_run_01_47","sequence5","us",44,"female","yes_only","white","college_some","christianity_protestant","christianity_protestant","homemaker","no additional comments","test","feelings",21,"baby","grownup","both equally",1634,"USA",0
"1143","us_run_01","us_run_01_47","sequence5","us",44,"female","yes_only","white","college_some","christianity_protestant","christianity_protestant","homemaker","no additional comments","test","feelings",22,"robot","bear","much more right",1901,"USA",2
"1144","us_run_01","us_run_01_47","sequence5","us",44,"female","yes_only","white","college_some","christianity_protestant","christianity_protestant","homemaker","no additional comments","test","feelings",23,"baby","computer","much more left",1410,"USA",-2
"1145","us_run_01","us_run_01_47","sequence5","us",44,"female","yes_only","white","college_some","christianity_protestant","christianity_protestant","homemaker","no additional comments","test","feelings",24,"stapler","bug","much more right",1291,"USA",2
"1146","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"practice","colder",1,"pizza","icecream","much more right",8031,"United States",2
"1147","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"practice","sweeter",2,"strawberries","grapes","both equally",6801,"United States",0
"1148","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","feelings",3,"stapler","kid","much more right",2127,"United States",2
"1149","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","feelings",4,"computer","car","both equally",2392,"United States",0
"1150","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","feelings",5,"robot","grownup","much more right",1285,"United States",2
"1151","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","feelings",6,"car","bear","much more right",2382,"United States",2
"1152","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","feelings",7,"kid","dog","slightly more left",1560,"United States",-1
"1153","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","feelings",8,"computer","bug","slightly more right",1370,"United States",1
"1154","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","feelings",9,"bear","baby","slightly more right",2801,"United States",1
"1155","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","feelings",10,"bug","dog","slightly more right",1318,"United States",1
"1156","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","hunger",11,"computer","bear","much more right",1230,"United States",2
"1157","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","hunger",12,"robot","stapler","both equally",1454,"United States",0
"1158","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","hunger",13,"bug","kid","much more right",1716,"United States",2
"1159","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","hunger",14,"dog","stapler","much more left",1209,"United States",-2
"1160","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","hunger",15,"car","baby","much more right",1082,"United States",2
"1161","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","hunger",16,"bug","robot","much more left",1791,"United States",-2
"1162","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","hunger",17,"baby","kid","slightly more right",2236,"United States",1
"1163","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","hunger",18,"grownup","dog","slightly more left",1531,"United States",-1
"1164","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","thinking",19,"grownup","bug","much more left",1475,"United States",-2
"1165","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","thinking",20,"bear","dog","slightly more right",1945,"United States",1
"1166","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","thinking",21,"robot","car","slightly more left",2409,"United States",-1
"1167","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","thinking",22,"computer","stapler","slightly more left",1841,"United States",-1
"1168","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","thinking",23,"baby","robot","much more left",2047,"United States",-2
"1169","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","thinking",24,"computer","kid","much more right",2174,"United States",2
"1170","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","thinking",25,"stapler","grownup","much more right",1425,"United States",2
"1171","us_run_01","us_run_01_48","sequence4","us",20,"female","yes_only","white","college_bachDegree","none","none","Student",NA,"test","thinking",26,"bug","car","slightly more left",2455,"United States",-1
"1172","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","practice","colder",1,"pizza","icecream","much more right",3993,"usa",2
"1173","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","practice","sweeter",2,"strawberries","grapes","both equally",4723,"usa",0
"1174","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","thinking",3,"computer","robot","slightly more right",5499,"usa",1
"1175","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","thinking",4,"stapler","bear","much more right",3434,"usa",2
"1176","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","thinking",5,"car","dog","much more right",1702,"usa",2
"1177","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","thinking",6,"kid","robot","much more left",2120,"usa",-2
"1178","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","thinking",7,"baby","bug","much more left",2076,"usa",-2
"1179","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","thinking",8,"grownup","bear","much more left",2238,"usa",-2
"1180","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","thinking",9,"stapler","car","both equally",4076,"usa",0
"1181","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","hunger",10,"bear","dog","both equally",3719,"usa",0
"1182","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","hunger",11,"car","robot","slightly more right",2222,"usa",1
"1183","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","hunger",12,"stapler","computer","both equally",1346,"usa",0
"1184","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","hunger",13,"car","bug","much more right",1934,"usa",2
"1185","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","hunger",14,"baby","robot","much more left",1648,"usa",-2
"1186","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","hunger",15,"grownup","stapler","much more left",1058,"usa",-2
"1187","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","hunger",16,"kid","computer","much more left",1073,"usa",-2
"1188","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","hunger",17,"grownup","bug","much more left",1106,"usa",-2
"1189","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","feelings",18,"kid","bug","much more left",2368,"usa",-2
"1190","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","feelings",19,"dog","grownup","much more right",2502,"usa",2
"1191","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","feelings",20,"stapler","robot","both equally",1460,"usa",0
"1192","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","feelings",21,"car","baby","much more right",2200,"usa",2
"1193","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","feelings",22,"robot","bug","slightly more right",2618,"usa",1
"1194","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","feelings",23,"bear","computer","much more left",1368,"usa",-2
"1195","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","feelings",24,"dog","stapler","much more left",1104,"usa",-2
"1196","us_run_01","us_run_01_49","sequence2","us",33,"male","yes_only","hispanicLatino, white","college_assocDegree","christianity_catholic","christianity_catholic","sales","n/a","test","feelings",25,"baby","kid","both equally",1687,"usa",0
"1197","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"practice","colder",1,"icecream","pizza","much more left",7781,"USA",-2
"1198","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"practice","sweeter",2,"grapes","strawberries","much more left",20959,"USA",-2
"1199","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","thinking",3,"car","baby","slightly more right",44190,"USA",1
"1200","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","thinking",4,"stapler","dog","much more right",6627,"USA",2
"1201","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","thinking",5,"kid","bug","slightly more left",7939,"USA",-1
"1202","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","thinking",6,"robot","stapler","slightly more left",5478,"USA",-1
"1203","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","thinking",7,"dog","grownup","both equally",7201,"USA",0
"1204","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","thinking",8,"bear","computer","much more left",5970,"USA",-2
"1205","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","thinking",9,"kid","baby","both equally",2665,"USA",0
"1206","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","thinking",10,"bug","robot","slightly more right",8284,"USA",1
"1207","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","feelings",11,"baby","dog","both equally",5136,"USA",0
"1208","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","feelings",12,"bear","bug","slightly more left",5382,"USA",-1
"1209","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","feelings",13,"grownup","computer","much more left",5858,"USA",-2
"1210","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","feelings",14,"car","kid","much more right",4343,"USA",2
"1211","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","feelings",15,"dog","robot","slightly more left",14594,"USA",-1
"1212","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","feelings",16,"baby","stapler","much more left",3273,"USA",-2
"1213","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","feelings",17,"grownup","kid","both equally",3230,"USA",0
"1214","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","hunger",18,"dog","car","both equally",4298,"USA",0
"1215","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","hunger",19,"kid","robot","much more left",5189,"USA",-2
"1216","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","hunger",20,"bear","stapler","much more left",4191,"USA",-2
"1217","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","hunger",21,"bug","baby","slightly more right",5489,"USA",1
"1218","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","hunger",22,"robot","computer","both equally",4958,"USA",0
"1219","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","hunger",23,"bear","grownup","both equally",26474,"USA",0
"1220","us_run_01","us_run_01_50","sequence1","us",28,"female","yes_only","white","college_bachDegree","christianity_catholic","christianity_protestant","Database Management",NA,"test","hunger",24,"car","stapler","both equally",4068,"USA",0
"1221","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"practice","colder",1,"icecream","pizza","much more left",5442,"USA",-2
"1222","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"practice","sweeter",2,"grapes","strawberries","both equally",4506,"USA",0
"1223","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","feelings",3,"dog","bug","slightly more left",5170,"USA",-1
"1224","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","feelings",4,"computer","car","both equally",6157,"USA",0
"1225","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","feelings",5,"robot","grownup","much more right",3676,"USA",2
"1226","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","feelings",6,"car","bear","much more right",10607,"USA",2
"1227","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","feelings",7,"computer","bug","slightly more right",6159,"USA",1
"1228","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","feelings",8,"stapler","kid","much more right",2823,"USA",2
"1229","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","feelings",9,"baby","bear","both equally",3352,"USA",0
"1230","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","feelings",10,"kid","dog","both equally",1820,"USA",0
"1231","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","hunger",11,"baby","car","much more left",2773,"USA",-2
"1232","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","hunger",12,"dog","grownup","both equally",2865,"USA",0
"1233","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","hunger",13,"baby","kid","both equally",4246,"USA",0
"1234","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","hunger",14,"bear","computer","much more left",2103,"USA",-2
"1235","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","hunger",15,"bug","robot","much more left",1906,"USA",-2
"1236","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","hunger",16,"stapler","dog","much more right",1691,"USA",2
"1237","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","hunger",17,"bug","kid","both equally",1861,"USA",0
"1238","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","hunger",18,"stapler","robot","both equally",1748,"USA",0
"1239","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","thinking",19,"grownup","bug","much more left",4370,"USA",-2
"1240","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","thinking",20,"car","robot","both equally",1973,"USA",0
"1241","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","thinking",21,"stapler","grownup","much more right",1612,"USA",2
"1242","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","thinking",22,"computer","kid","much more right",1533,"USA",2
"1243","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","thinking",23,"dog","bear","both equally",1770,"USA",0
"1244","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","thinking",24,"robot","baby","much more right",1423,"USA",2
"1245","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","thinking",25,"car","bug","slightly more right",3238,"USA",1
"1246","us_run_01","us_run_01_51","sequence4","us",45,"female","yes_only","black","college_bachDegree","other","other","entry analyst",NA,"test","thinking",26,"computer","stapler","both equally",1828,"USA",0
"1247","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"practice","colder",1,"pizza","icecream","much more right",7232,"usa",2
"1248","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"practice","sweeter",2,"strawberries","grapes","slightly more right",5660,"usa",1
"1249","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","thinking",3,"car","stapler","slightly more left",7098,"usa",-1
"1250","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","thinking",4,"grownup","bear","slightly more left",5837,"usa",-1
"1251","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","thinking",5,"computer","robot","slightly more left",5781,"usa",-1
"1252","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","thinking",6,"bear","stapler","much more left",3485,"usa",-2
"1253","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","thinking",7,"bug","baby","slightly more right",4217,"usa",1
"1254","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","thinking",8,"kid","robot","slightly more left",5088,"usa",-1
"1255","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","thinking",9,"dog","car","slightly more left",2737,"usa",-1
"1256","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","hunger",10,"car","bug","slightly more right",7378,"usa",1
"1257","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","hunger",11,"kid","computer","slightly more left",2653,"usa",-1
"1258","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","hunger",12,"stapler","grownup","much more right",2665,"usa",2
"1259","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","hunger",13,"robot","car","slightly more right",3238,"usa",1
"1260","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","hunger",14,"bear","dog","slightly more left",3059,"usa",-1
"1261","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","hunger",15,"stapler","computer","slightly more right",4408,"usa",1
"1262","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","hunger",16,"baby","robot","slightly more left",5353,"usa",-1
"1263","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","hunger",17,"bug","grownup","much more right",1809,"usa",2
"1264","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","feelings",18,"stapler","robot","both equally",4319,"usa",0
"1265","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","feelings",19,"grownup","dog","both equally",2631,"usa",0
"1266","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","feelings",20,"car","baby","much more right",3531,"usa",2
"1267","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","feelings",21,"bear","computer","slightly more left",3036,"usa",-1
"1268","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","feelings",22,"kid","baby","slightly more left",3395,"usa",-1
"1269","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","feelings",23,"robot","bug","both equally",2765,"usa",0
"1270","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","feelings",24,"stapler","dog","much more right",2011,"usa",2
"1271","us_run_01","us_run_01_52","sequence2","us",43,"female","yes_only","white","grad_degree","none","none","finance",NA,"test","feelings",25,"kid","bug","much more left",2586,"usa",-2
"1272","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"practice","colder",1,"icecream","pizza","much more left",6479,"USA",-2
"1273","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"practice","sweeter",2,"grapes","strawberries","slightly more right",4528,"USA",1
"1274","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","hunger",3,"grownup","baby","slightly more right",3763,"USA",1
"1275","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","hunger",4,"computer","dog","much more right",2747,"USA",2
"1276","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","hunger",5,"kid","bear","slightly more left",3680,"USA",-1
"1277","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","hunger",6,"car","grownup","much more right",1883,"USA",2
"1278","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","hunger",7,"baby","computer","much more left",2007,"USA",-2
"1279","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","hunger",8,"bear","robot","much more left",1851,"USA",-2
"1280","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","hunger",9,"bug","stapler","much more left",1850,"USA",-2
"1281","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","feelings",10,"car","stapler","both equally",2894,"USA",0
"1282","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","feelings",11,"robot","kid","much more right",1706,"USA",2
"1283","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","feelings",12,"bear","grownup","much more right",1158,"USA",2
"1284","us_run_01","us_run_01_53","sequence6","us",64,"female","yes_only","white",NA,"christianity_protestant","christianity_protestant","Office Manager",NA,"test","feelings",13,"bug","baby","much more right",1076,"USA",2
